m,t,r,sigma,price
0.9051905031628154,0.5771054101542733,0.07112648335957374,0.9594930330371558,0.2387945599819491
0.9229200888620822,0.41438377982956737,0.08795935287866162,0.8968059807105377,0.19428533058851194
1.0953422645640525,0.9195947725460778,0.07798782473243036,0.1035532793729144,0.16666930034921845
0.9399112342775284,0.4748020617431771,0.07625913523971672,0.9663432096865949,0.23625709264111744
0.8753150335197382,1.0825994766315117,0.09604003640503968,0.5112963881531736,0.173631362388048
0.9323049516516886,0.5122607400887069,0.050561866236593145,0.2647635047952451,0.0528443485891788
0.8602379219363836,0.37382419761990304,0.0259558678254065,0.8586176233892919,0.13321445848533614
1.1427107870588986,0.24633465118736664,0.06861490525571493,0.41947640099838274,0.1897528652098095
0.8311770359391593,0.8779402740673827,0.04918013998340232,0.6121890530859954,0.14458606707566696
1.1547220975522017,0.42370818252785003,0.025942763005736343,0.9046414327350485,0.33931433167153513
0.9712831556319457,0.8713224210477808,0.06267541212637298,0.5064194210886164,0.19166699002712512
0.8683193791367843,0.8994337206664704,0.08398910504309762,0.8832992274134562,0.26287128558417316
0.9467096668867897,0.22331477138162065,0.02913348172208269,0.4746029684717474,0.06520447333676849
1.1125932160721153,0.44673275969052006,0.06955033674052424,0.1480563886267779,0.1470166966937243
1.1472323623902363,0.3255113845833261,0.07940370008886417,0.10326042742741244,0.1728003708116539
1.1516787644229876,0.6224231606981225,0.06644011131863643,0.10462375348385168,0.19259882799730277
0.8094317203484259,0.4747119944545512,0.040808923727821314,0.2334926740303055,0.008127124379724154
0.8493241740699113,0.4114645883839859,0.03023183150172015,0.571600715244983,0.0754484639440256
1.0213765489113993,0.617094873660508,0.08695837384940197,0.5245175563199058,0.20011896115761457
0.874738198161038,0.7347493449247484,0.040800164038620634,0.7918593329087797,0.20000233785749277
0.9500519636329097,0.540353387033432,0.06111201166203285,0.3082483262269253,0.07803085819503136
1.1668174532170568,0.8808465016583518,0.05754235928183596,0.9548243409169466,0.4831958702803058
0.8867505583215621,0.4002805020992982,0.06359328706295153,0.6475146666898528,0.1109724880922413
1.0895731386993333,0.5996821180771384,0.08391704579407426,0.11061093862483792,0.14072950183865962
0.8774728460707772,0.32166396734134595,0.04762194363992474,0.4074275241400951,0.04238499455675632
1.192793347341564,0.9537227306402001,0.041523148696383044,0.48337741249947763,0.33694539172140225
1.0920518547776834,0.5161950392022315,0.06033249325038301,0.2280561522348633,0.14565583482972178
1.1704597855662502,0.6664029299402813,0.045910247962091866,0.8495615997512886,0.40070081795821405
0.8877778866314869,1.073089690216484,0.0562727721466893,0.3285704968405311,0.09859229930828473
0.9257963722904717,0.6523257606508479,0.07172911738601545,0.6315434094758011,0.1753179730321645
1.0905557765213576,1.063323911817947,0.0742997222330286,0.574999864788617,0.32690506840158284
0.9677847512047272,0.613054781483064,0.08630919160853161,0.35146471818192665,0.11479671186728102
1.0035885100885005,0.6503058526245176,0.06105707947382735,0.6437502533196523,0.22312345375589904
0.9224976248950427,0.8080123081430743,0.03979386872447597,0.8736087176395824,0.26634138652175604
0.9368573019932035,0.644463567901217,0.07241372903757456,0.5256902129542721,0.14940993552374282
0.9245975417769648,0.5926147794488084,0.06255847435766879,0.608143910959933,0.15589465791586438
0.833563298316111,1.0346272503778022,0.03709174399361592,0.7696735688405748,0.21341379885901762
0.9288009439219832,0.9088708698396326,0.02790646980247998,0.20231971771619958,0.05234672241905097
1.1248880904723708,0.9655478965375572,0.04089664365278083,0.8871962275541881,0.43874283606315967
0.8902095434468745,0.8405739890413795,0.08513231102278557,0.28074400925737997,0.07427675869539635
1.018469270811448,0.7859938170176815,0.09898483236404544,0.616371928048567,0.25905618437324834
0.9112796132848587,0.763092975010083,0.06950081649317845,0.5529471007650508,0.15950757647587305
1.09077170845043,0.8440977295246062,0.026012047450131873,0.6469686204172318,0.3019189915385167
0.8681839032425034,0.6322797894388903,0.08382957339975657,0.12769033960352286,0.009762828363126475
1.052177995998527,0.6614895663258709,0.06566959162566349,0.28996561949849875,0.14906495202058834
